tourney_date,tourney_name,surface,round,best_of,winner_name,loser_name,score
2020-01-13,Auckland,Hard,R16,3,Feliciano Lopez,Fabio Fognini,3-6 6-4 6-3
2020-01-13,Auckland,Hard,R16,3,Hubert Hurkacz,Mikael Ymer,6-2 7-6(2)
2020-01-13,Auckland,Hard,R16,3,John Millman,Karen Khachanov,4-6 6-3 6-3
2020-01-13,Auckland,Hard,R16,3,Denis Shapovalov,Vasek Pospisil,6-4 7-6(2)
2020-01-13,Adelaide,Hard,R32,3,Albert Ramos,Jordan Thompson,6-4 6-7(5) 6-3
2020-01-13,Adelaide,Hard,R32,3,Tommy Paul,Aljaz Bedene,6-4 6-4
2020-01-13,Adelaide,Hard,R32,3,Pablo Cuevas,Reilly Opelka,5-7 7-6(9) 7-6(2)
2020-01-13,Adelaide,Hard,R32,3,Jeremy Chardy,Gilles Simon,6-3 7-5
2020-01-13,Adelaide,Hard,R32,3,Laslo Djere,Alexei Popyrin,7-6(3) 3-6 6-4
2020-01-13,Adelaide,Hard,R32,3,Lloyd Harris,Christian Garin,7-6(5) 3-6 6-4
2020-01-13,Adelaide,Hard,R32,3,Alexander Bublik,Taylor Fritz,6-4 7-6(4)
2020-01-13,Auckland,Hard,R32,3,Mikael Ymer,Frances Tiafoe,6-4 5-7 6-1
2020-01-13,Auckland,Hard,R32,3,Hubert Hurkacz,Lorenzo Sonego,7-5 6-3
2020-01-13,Auckland,Hard,R32,3,Thiago Monteiro,Cameron Norrie,7-6(3) 6-2
2020-01-13,Auckland,Hard,R32,3,Kyle Edmund,Alejandro Davidovich Fokina,6-2 4-6 6-3
2020-01-13,Auckland,Hard,R32,3,Ugo Humbert,Casper Ruud,7-6(3) 2-6 6-3
2020-01-06,Atp Cup,Hard,F,3,Novak Djokovic,Rafael Nadal,6-2 7-6(4)
2020-01-06,Atp Cup,Hard,F,3,Roberto Bautista Agut,Dusan Lajovic,7-5 6-1
2020-01-06,Doha,Hard,F,3,Andrey Rublev,Corentin Moutet,6-2 7-6(3)
2020-01-06,Atp Cup,Hard,SF,3,Novak Djokovic,Daniil Medvedev,6-1 5-7 6-4
2020-01-06,Atp Cup,Hard,SF,3,Dusan Lajovic,Karen Khachanov,7-5 7-6(1)
2020-01-06,Atp Cup,Hard,SF,3,Rafael Nadal,Alex De Minaur,4-6 7-5 6-1
2020-01-06,Atp Cup,Hard,SF,3,Roberto Bautista Agut,Nick Kyrgios,6-1 6-4
2020-01-06,Doha,Hard,SF,3,Corentin Moutet,Stan Wawrinka,3-6 7-5 6-3
2020-01-06,Doha,Hard,SF,3,Andrey Rublev,Miomir Kecmanovic,6-3 6-1
2020-01-06,Atp Cup,Hard,QF,3,Novak Djokovic,Denis Shapovalov,4-6 6-1 7-6(4)
2020-01-06,Atp Cup,Hard,QF,3,Dusan Lajovic,Felix Auger Aliassime,6-4 6-2
2020-01-06,Atp Cup,Hard,QF,3,Daniil Medvedev,Diego Schwartzman,6-4 4-6 6-3
2020-01-06,Atp Cup,Hard,QF,3,Karen Khachanov,Guido Pella,6-2 7-6(4)
2020-01-06,Atp Cup,Hard,QF,3,Daniel Evans,Alex De Minaur,7-6(4) 4-6 7-6(2)
2020-01-06,Atp Cup,Hard,QF,3,Nick Kyrgios,Cameron Norrie,6-2 6-2
2020-01-06,Atp Cup,Hard,QF,3,David Goffin,Rafael Nadal,6-4 7-6(3)
2020-01-06,Doha,Hard,QF,3,Stan Wawrinka,Aljaz Bedene,6-3 6-4
2020-01-06,Doha,Hard,QF,3,Corentin Moutet,Fernando Verdasco,6-4 4-6 6-4
2020-01-06,Doha,Hard,QF,3,Miomir Kecmanovic,Marton Fucsovics,6-2 6-0
2020-01-06,Doha,Hard,QF,3,Andrey Rublev,Pierre Hugues Herbert,6-4 6-3
2020-01-06,Doha,Hard,R16,3,Stan Wawrinka,Jeremy Chardy,6-3 6-4
2020-01-06,Doha,Hard,R16,3,Aljaz Bedene,Alexander Bublik,6-3 7-5
2020-01-06,Doha,Hard,R16,3,Corentin Moutet,Milos Raonic,7-6(4) 7-6(4)
2020-01-06,Doha,Hard,R16,3,Fernando Verdasco,Filip Krajinovic,7-5 4-6 6-0
2020-01-06,Doha,Hard,R16,3,Miomir Kecmanovic,Jo-Wilfried Tsonga,7-6(9) 6-1
2020-01-06,Doha,Hard,R16,3,Pierre Hugues Herbert,Laslo Djere,6-1 6-3
2020-01-06,Doha,Hard,R32,3,Aljaz Bedene,Mikael Ymer,3-6 6-4 6-3
2020-01-06,Doha,Hard,R32,3,Alexander Bublik,Adrian Mannarino,6-3 6-4
2020-01-06,Doha,Hard,R32,3,Filip Krajinovic,Kyle Edmund,4-6 6-3 6-3
2020-01-06,Doha,Hard,R32,3,Marton Fucsovics,Frances Tiafoe,6-4 4-6 6-4
2020-01-06,Doha,Hard,R32,3,Miomir Kecmanovic,Jordan Thompson,6-4 6-2
2020-01-06,Doha,Hard,R32,3,Laslo Djere,Lorenzo Sonego,6-1 3-6 6-2
2020-01-06,Atp Cup,Hard,RR,3,Novak Djokovic,Gael Monfils,6-3 6-2
2020-01-06,Atp Cup,Hard,RR,3,Novak Djokovic,Kevin Anderson,7-6(5) 7-6(6)
2020-01-06,Atp Cup,Hard,RR,3,Dusan Lajovic,Lloyd Harris,3-6 7-6(4) 6-3
2020-01-06,Atp Cup,Hard,RR,3,Novak Djokovic,Christian Garin,6-3 6-3
2020-01-06,Atp Cup,Hard,RR,3,Gilles Simon,Lloyd Harris,2-6 6-2 6-2
2020-01-06,Atp Cup,Hard,RR,3,Gael Monfils,Christian Garin,6-3 7-5
2020-01-06,Atp Cup,Hard,RR,3,Kevin Anderson,Christian Garin,6-0 6-3
2020-01-06,Atp Cup,Hard,RR,3,Rafael Nadal,Yoshihito Nishioka,7-6(4) 6-4
2020-01-06,Atp Cup,Hard,RR,3,Rafael Nadal,Nikoloz Basilashvili,6-3 7-5
2020-01-06,Atp Cup,Hard,RR,3,Rafael Nadal,Pablo Cuevas,6-2 6-1
2020-01-06,Atp Cup,Hard,RR,3,Yoshihito Nishioka,Nikoloz Basilashvili,6-2 6-3
2020-01-06,Atp Cup,Hard,RR,3,Yoshihito Nishioka,Pablo Cuevas,6-0 6-1
2020-01-06,Atp Cup,Hard,RR,3,Nikoloz Basilashvili,Pablo Cuevas,6-4 1-6 6-4
2020-01-06,Atp Cup,Hard,RR,3,Daniel Evans,David Goffin,6-4 6-4
2020-01-06,Atp Cup,Hard,RR,3,David Goffin,Grigor Dimitrov,4-6 6-2 6-2
2020-01-06,Atp Cup,Hard,RR,3,David Goffin,Radu Albot,6-4 6-1
2020-01-06,Atp Cup,Hard,RR,3,Grigor Dimitrov,Daniel Evans,2-6 6-4 6-1
2020-01-06,Atp Cup,Hard,RR,3,Daniel Evans,Radu Albot,6-2 6-2
2020-01-06,Atp Cup,Hard,RR,3,Grigor Dimitrov,Radu Albot,6-2 6-3
2020-01-06,Atp Cup,Hard,RR,3,Daniil Medvedev,Fabio Fognini,1-6 6-1 6-3
2020-01-06,Atp Cup,Hard,RR,3,Karen Khachanov,Stefano Travaglia,7-5 6-3
2020-01-06,Atp Cup,Hard,RR,3,Daniil Medvedev,John Isner,6-3 6-1
2020-01-06,Atp Cup,Hard,RR,3,Karen Khachanov,Taylor Fritz,3-6 7-5 6-1
2020-01-06,Atp Cup,Hard,RR,3,Daniil Medvedev,Casper Ruud,6-3 7-6(6)
2020-01-06,Atp Cup,Hard,RR,3,Fabio Fognini,John Isner,6-4 7-6(5)
2020-01-06,Atp Cup,Hard,RR,3,Stefano Travaglia,Taylor Fritz,7-6(3) 7-6(1)
2020-01-06,Atp Cup,Hard,RR,3,Casper Ruud,Fabio Fognini,6-2 6-2
2020-01-06,Atp Cup,Hard,RR,3,Casper Ruud,John Isner,6-7(3) 7-6(10) 7-5
2020-01-06,Atp Cup,Hard,RR,3,Borna Coric,Dominic Thiem,7-6(4) 2-6 6-3
2020-01-06,Atp Cup,Hard,RR,3,Dominic Thiem,Diego Schwartzman,6-3 7-6(3)
2020-01-06,Atp Cup,Hard,RR,3,Hubert Hurkacz,Dominic Thiem,3-6 6-4 7-6(5)
2020-01-06,Atp Cup,Hard,RR,3,Diego Schwartzman,Borna Coric,6-2 6-2
2020-01-06,Atp Cup,Hard,RR,3,Guido Pella,Marin Cilic,7-6(1) 6-3
2020-01-06,Atp Cup,Hard,RR,3,Hubert Hurkacz,Borna Coric,6-2 6-2
2020-01-06,Atp Cup,Hard,RR,3,Hubert Hurkacz,Diego Schwartzman,4-6 6-2 6-3
2020-01-06,Atp Cup,Hard,RR,3,Stefanos Tsitsipas,Alexander Zverev,6-1 6-4
2020-01-06,Atp Cup,Hard,RR,3,Denis Shapovalov,Alexander Zverev,6-2 6-2
2020-01-06,Atp Cup,Hard,RR,3,Jan Lennard Struff,Felix Auger Aliassime,6-1 6-4
2020-01-06,Atp Cup,Hard,RR,3,Alex De Minaur,Alexander Zverev,4-6 7-6(3) 6-2
2020-01-06,Atp Cup,Hard,RR,3,Nick Kyrgios,Jan Lennard Struff,6-4 7-6(4)
2020-01-06,Atp Cup,Hard,RR,3,Denis Shapovalov,Stefanos Tsitsipas,7-6(6) 7-6(4)
2020-01-06,Atp Cup,Hard,RR,3,Nick Kyrgios,Stefanos Tsitsipas,7-6(7) 6-7(3) 7-6(5)
2020-01-06,Atp Cup,Hard,RR,3,Alex De Minaur,Denis Shapovalov,6-7(6) 6-4 6-2
2020-01-06,Atp Cup,Hard,RR,3,John Millman,Felix Auger Aliassime,6-4 6-2
2019-11-24,Davis Cup Finals F: CAN vs ESP,Hard,RR,3,Roberto Bautista Agut,Felix Auger Aliassime,7-6(3) 6-3
2019-11-24,Davis Cup Finals F: CAN vs ESP,Hard,RR,3,Rafael Nadal,Denis Shapovalov,6-3 7-6(7)
2019-11-23,Davis Cup Finals SF: GBR vs ESP,Hard,RR,3,Kyle Edmund,Feliciano Lopez,6-3 7-6(3)
2019-11-23,Davis Cup Finals SF: GBR vs ESP,Hard,RR,3,Rafael Nadal,Daniel Evans,6-4 6-0
2019-11-23,Davis Cup Finals SF: RUS vs CAN,Hard,RR,3,Andrey Rublev,Vasek Pospisil,6-4 6-4
2019-11-23,Davis Cup Finals SF: RUS vs CAN,Hard,RR,3,Denis Shapovalov,Karen Khachanov,6-4 4-6 6-4
2019-11-22,Davis Cup Finals QF: ARG vs ESP,Hard,RR,3,Guido Pella,Pablo Carreno Busta,6-7(3) 7-6(4) 6-1
2019-11-22,Davis Cup Finals QF: ARG vs ESP,Hard,RR,3,Rafael Nadal,Diego Schwartzman,6-1 6-2
2019-11-22,Davis Cup Finals QF: GBR vs GER,Hard,RR,3,Kyle Edmund,Philipp Kohlschreiber,6-3 7-5
2019-11-22,Davis Cup Finals QF: GBR vs GER,Hard,RR,3,Daniel Evans,Jan Lennard Struff,7-6(6) 3-6 7-6(2)
2019-11-22,Davis Cup Finals QF: SRB vs RUS,Hard,RR,3,Andrey Rublev,Filip Krajinovic,6-1 6-2
2019-11-22,Davis Cup Finals QF: SRB vs RUS,Hard,RR,3,Novak Djokovic,Karen Khachanov,6-3 6-3
2019-11-21,Davis Cup Finals RR: FRA vs SRB,Hard,RR,3,Filip Krajinovic,Jo-Wilfried Tsonga,7-5 7-6(5)
2019-11-21,Davis Cup Finals RR: GER vs CHI,Hard,RR,3,Christian Garin,Jan Lennard Struff,6-7(3) 7-6(7) 7-6(8)
2019-11-21,Davis Cup Finals RR: GBR vs KAZ,Hard,RR,3,Alexander Bublik,Daniel Evans,5-7 6-4 6-1
2019-11-21,Davis Cup Finals QF: AUS vs CAN,Hard,RR,3,Vasek Pospisil,John Millman,7-6(7) 6-4
2019-11-21,Davis Cup Finals QF: AUS vs CAN,Hard,RR,3,Alex De Minaur,Denis Shapovalov,3-6 6-3 7-5
2019-11-20,Davis Cup Finals RR: SRB vs JPN,Hard,RR,3,Novak Djokovic,Yoshihito Nishioka,6-1 6-2
2019-11-20,Davis Cup Finals RR: ARG vs GER,Hard,RR,3,Philipp Kohlschreiber,Guido Pella,1-6 6-3 6-4
2019-11-20,Davis Cup Finals RR: ARG vs GER,Hard,RR,3,Jan Lennard Struff,Diego Schwartzman,6-3 7-6(8)
2019-11-20,Davis Cup Finals RR: BEL vs AUS,Hard,RR,3,Alex De Minaur,David Goffin,6-0 7-6(4)
2019-11-20,Davis Cup Finals RR: USA vs ITA,Hard,RR,3,Fabio Fognini,Reilly Opelka,6-4 6-7(4) 6-3
2019-11-20,Davis Cup Finals RR: USA vs ITA,Hard,RR,3,Taylor Fritz,Matteo Berrettini,5-7 7-6(5) 6-2
2019-11-19,Davis Cup Finals RR: FRA vs JPN,Hard,RR,3,Yoshihito Nishioka,Gael Monfils,7-5 6-2
2019-11-19,Davis Cup Finals RR: ESP vs RUS,Hard,RR,3,Andrey Rublev,Roberto Bautista Agut,3-6 6-3 7-6(0)
2019-11-19,Davis Cup Finals RR: ESP vs RUS,Hard,RR,3,Rafael Nadal,Karen Khachanov,6-3 7-6(7)
2019-11-19,Davis Cup Finals RR: ARG vs CHI,Hard,RR,3,Diego Schwartzman,Christian Garin,6-2 6-2
2019-11-19,Davis Cup Finals RR: AUS vs COL,Hard,RR,3,Alex De Minaur,Daniel Elahi Galan,6-4 6-3
2019-11-19,Davis Cup Finals RR: USA vs CAN,Hard,RR,3,Vasek Pospisil,Reilly Opelka,7-6(5) 7-6(7)
2019-11-19,Davis Cup Finals RR: USA vs CAN,Hard,RR,3,Denis Shapovalov,Taylor Fritz,7-6(6) 6-3
2019-11-18,Davis Cup Finals RR: CRO vs RUS,Hard,RR,3,Karen Khachanov,Borna Coric,6-7(4) 6-4 6-4
2019-11-18,Davis Cup Finals RR: BEL vs COL,Hard,RR,3,David Goffin,Daniel Elahi Galan,3-6 6-3 6-3
2019-11-18,Davis Cup Finals RR: ITA vs CAN,Hard,RR,3,Vasek Pospisil,Fabio Fognini,7-6(5) 7-5
2019-11-18,Davis Cup Finals RR: ITA vs CAN,Hard,RR,3,Denis Shapovalov,Matteo Berrettini,7-6(5) 6-7(3) 7-6(5)
2019-11-11,Tour Finals,Hard,F,3,Stefanos Tsitsipas,Dominic Thiem,6-7(6) 6-2 7-6(4)
2019-11-11,Tour Finals,Hard,SF,3,Stefanos Tsitsipas,Roger Federer,6-3 6-4
2019-11-11,Tour Finals,Hard,SF,3,Dominic Thiem,Alexander Zverev,7-5 6-3
2019-11-11,Tour Finals,Hard,RR,3,Rafael Nadal,Daniil Medvedev,6-7(3) 6-3 7-6(4)
2019-11-11,Tour Finals,Hard,RR,3,Rafael Nadal,Stefanos Tsitsipas,6-7(4) 6-4 7-5
2019-11-11,Tour Finals,Hard,RR,3,Alexander Zverev,Rafael Nadal,6-2 6-4
2019-11-11,Tour Finals,Hard,RR,3,Stefanos Tsitsipas,Daniil Medvedev,7-6(5) 6-4
2019-11-11,Tour Finals,Hard,RR,3,Alexander Zverev,Daniil Medvedev,6-4 7-6(4)
2019-11-11,Tour Finals,Hard,RR,3,Stefanos Tsitsipas,Alexander Zverev,6-3 6-2
2019-11-11,Tour Finals,Hard,RR,3,Roger Federer,Novak Djokovic,6-4 6-3
2019-11-11,Tour Finals,Hard,RR,3,Dominic Thiem,Novak Djokovic,6-7(5) 6-3 7-6(5)
2019-11-11,Tour Finals,Hard,RR,3,Novak Djokovic,Matteo Berrettini,6-2 6-1
2019-11-11,Tour Finals,Hard,RR,3,Dominic Thiem,Roger Federer,7-5 7-5
2019-11-11,Tour Finals,Hard,RR,3,Roger Federer,Matteo Berrettini,7-6(2) 6-3
2019-11-11,Tour Finals,Hard,RR,3,Matteo Berrettini,Dominic Thiem,7-6(3) 6-3
2019-10-28,Paris Masters,Hard,F,3,Novak Djokovic,Denis Shapovalov,6-3 6-4
2019-10-28,Paris Masters,Hard,SF,3,Novak Djokovic,Grigor Dimitrov,7-6(5) 6-4
2019-10-28,Paris Masters,Hard,SF,3,Denis Shapovalov,Rafael Nadal,W/O
2019-10-28,Paris Masters,Hard,QF,3,Novak Djokovic,Stefanos Tsitsipas,6-1 6-2
2019-10-28,Paris Masters,Hard,QF,3,Grigor Dimitrov,Christian Garin,6-2 7-5
2019-10-28,Paris Masters,Hard,QF,3,Denis Shapovalov,Gael Monfils,6-2 6-2
2019-10-28,Paris Masters,Hard,QF,3,Rafael Nadal,Jo-Wilfried Tsonga,7-6(4) 6-1
2019-10-28,Paris Masters,Hard,R16,3,Novak Djokovic,Kyle Edmund,7-6(7) 6-1
2019-10-28,Paris Masters,Hard,R16,3,Stefanos Tsitsipas,Alex De Minaur,6-3 6-4
2019-10-28,Paris Masters,Hard,R16,3,Christian Garin,Jeremy Chardy,6-7(4) 6-4 7-6(6)
2019-10-28,Paris Masters,Hard,R16,3,Grigor Dimitrov,Dominic Thiem,6-3 6-2
2019-10-28,Paris Masters,Hard,R16,3,Denis Shapovalov,Alexander Zverev,6-2 5-7 6-2
2019-10-28,Paris Masters,Hard,R16,3,Gael Monfils,Radu Albot,4-6 6-4 6-1
2019-10-28,Paris Masters,Hard,R16,3,Jo-Wilfried Tsonga,Jan Lennard Struff,2-6 6-4 7-6(6)
2019-10-28,Paris Masters,Hard,R16,3,Rafael Nadal,Stan Wawrinka,6-4 6-4
2019-10-28,Paris Masters,Hard,R32,3,Novak Djokovic,Corentin Moutet,7-6(2) 6-4
2019-10-28,Paris Masters,Hard,R32,3,Kyle Edmund,Diego Schwartzman,7-5 6-3
2019-10-28,Paris Masters,Hard,R32,3,Alex De Minaur,Roberto Bautista Agut,7-6(2) 7-6(1)
2019-10-28,Paris Masters,Hard,R32,3,Stefanos Tsitsipas,Taylor Fritz,7-6(3) 6-3
2019-10-28,Paris Masters,Hard,R32,3,Jeremy Chardy,Daniil Medvedev,4-6 6-2 6-4
2019-10-28,Paris Masters,Hard,R32,3,Christian Garin,John Isner,7-6(5) 7-6(4)
2019-10-28,Paris Masters,Hard,R32,3,Grigor Dimitrov,David Goffin,7-5 6-3
2019-10-28,Paris Masters,Hard,R32,3,Dominic Thiem,Milos Raonic,7-6(5) 5-7 6-4
2019-10-28,Paris Masters,Hard,R32,3,Alexander Zverev,Fernando Verdasco,6-1 6-3
2019-10-28,Paris Masters,Hard,R32,3,Denis Shapovalov,Fabio Fognini,3-6 6-3 6-3
2019-10-28,Paris Masters,Hard,R32,3,Jan Lennard Struff,Karen Khachanov,7-6(5) 3-6 7-5
2019-10-28,Paris Masters,Hard,R32,3,Jo-Wilfried Tsonga,Matteo Berrettini,6-4 6-3
2019-10-28,Paris Masters,Hard,R32,3,Stan Wawrinka,Marin Cilic,7-6(3) 7-6(5)
2019-10-28,Paris Masters,Hard,R32,3,Rafael Nadal,Adrian Mannarino,7-5 6-4
2019-10-28,Paris Masters,Hard,R64,3,Corentin Moutet,Dusan Lajovic,6-4 1-6 6-3
2019-10-28,Paris Masters,Hard,R64,3,Kyle Edmund,Ricardas Berankis,6-4 6-3
2019-10-28,Paris Masters,Hard,R64,3,Alex De Minaur,Laslo Djere,6-1 6-4
2019-10-28,Paris Masters,Hard,R64,3,Taylor Fritz,Frances Tiafoe,7-6(6) 3-6 6-4
2019-10-28,Paris Masters,Hard,R64,3,Jeremy Chardy,Sam Querrey,5-7 6-3 7-5
2019-10-28,Paris Masters,Hard,R64,3,Christian Garin,Pablo Cuevas,6-4 6-3
2019-10-28,Paris Masters,Hard,R64,3,Grigor Dimitrov,Ugo Humbert,4-6 6-1 6-2
2019-10-28,Paris Masters,Hard,R64,3,Milos Raonic,Cameron Norrie,6-3 6-2
2019-10-28,Paris Masters,Hard,R64,3,Fernando Verdasco,Borna Coric,3-6 6-4 6-3
2019-10-28,Paris Masters,Hard,R64,3,Denis Shapovalov,Gilles Simon,2-2 RET
2019-10-28,Paris Masters,Hard,R64,3,Radu Albot,Nikoloz Basilashvili,6-3 6-2
2019-10-28,Paris Masters,Hard,R64,3,Jan Lennard Struff,Yoshihito Nishioka,4-6 7-5 6-2
2019-10-28,Paris Masters,Hard,R64,3,Jo-Wilfried Tsonga,Andrey Rublev,4-6 7-5 6-4
2019-10-28,Paris Masters,Hard,R64,3,Marin Cilic,Hubert Hurkacz,7-6(5) 6-4
2019-10-28,Paris Masters,Hard,R64,3,Adrian Mannarino,Casper Ruud,6-4 6-2
2019-10-21,Basel,Hard,F,3,Roger Federer,Alex De Minaur,6-2 6-2
2019-10-21,Vienna,Hard,F,3,Dominic Thiem,Diego Schwartzman,3-6 6-4 6-3
2019-10-21,Basel,Hard,SF,3,Roger Federer,Stefanos Tsitsipas,6-4 6-4
2019-10-21,Basel,Hard,SF,3,Alex De Minaur,Reilly Opelka,7-6(2) 6-7(4) 7-6(3)
2019-10-21,Vienna,Hard,SF,3,Dominic Thiem,Matteo Berrettini,3-6 7-5 6-3
2019-10-21,Vienna,Hard,SF,3,Diego Schwartzman,Gael Monfils,6-3 6-2
2019-10-21,Basel,Hard,QF,3,Roger Federer,Stan Wawrinka,W/O
2019-10-21,Basel,Hard,QF,3,Stefanos Tsitsipas,Filip Krajinovic,3-6 6-4 6-4
2019-10-21,Basel,Hard,QF,3,Reilly Opelka,Roberto Bautista Agut,6-3 3-6 6-3
2019-10-21,Basel,Hard,QF,3,Alex De Minaur,Jan Lennard Struff,6-4 7-6(4)
2019-10-21,Vienna,Hard,QF,3,Dominic Thiem,Pablo Carreno Busta,5-0 RET
2019-10-21,Vienna,Hard,QF,3,Matteo Berrettini,Andrey Rublev,7-5 7-6(4)
2019-10-21,Vienna,Hard,QF,3,Gael Monfils,Aljaz Bedene,7-5 6-1
2019-10-21,Vienna,Hard,QF,3,Diego Schwartzman,Karen Khachanov,7-6(6) 6-2
2019-10-21,Basel,Hard,R16,3,Roger Federer,Radu Albot,6-0 6-3
2019-10-21,Basel,Hard,R16,3,Stan Wawrinka,Frances Tiafoe,6-3 3-6 7-5
2019-10-21,Basel,Hard,R16,3,Stefanos Tsitsipas,Ricardas Berankis,6-7(4) 6-2 6-4
2019-10-21,Basel,Hard,R16,3,Filip Krajinovic,Fabio Fognini,6-2 6-4
2019-10-21,Basel,Hard,R16,3,Reilly Opelka,David Goffin,6-7(4) 7-6(4) 7-5
2019-10-21,Basel,Hard,R16,3,Roberto Bautista Agut,Richard Gasquet,6-2 4-6 6-3
2019-10-21,Basel,Hard,R16,3,Alex De Minaur,Taylor Fritz,6-3 6-3
2019-10-21,Vienna,Hard,R16,3,Dominic Thiem,Fernando Verdasco,3-6 6-3 6-2
2019-10-21,Vienna,Hard,R16,3,Matteo Berrettini,Grigor Dimitrov,7-6(5) 7-6(1)
2019-10-21,Vienna,Hard,R16,3,Aljaz Bedene,Gilles Simon,6-2 3-6 6-3
2019-10-21,Vienna,Hard,R16,3,Gael Monfils,Jannik Sinner,6-3 7-6(8)
2019-10-21,Vienna,Hard,R16,3,Diego Schwartzman,Sam Querrey,6-7(5) 6-4 7-6(5)
2019-10-21,Vienna,Hard,R16,3,Karen Khachanov,Marton Fucsovics,6-3 4-6 4-1 RET
2019-10-21,Basel,Hard,R32,3,Roger Federer,Peter Gojowczyk,6-2 6-1
2019-10-21,Basel,Hard,R32,3,Radu Albot,Dusan Lajovic,2-6 6-3 6-4
2019-10-21,Basel,Hard,R32,3,Frances Tiafoe,Daniel Evans,6-4 6-2
2019-10-21,Basel,Hard,R32,3,Stan Wawrinka,Pablo Cuevas,6-3 6-4
2019-10-21,Basel,Hard,R32,3,Stefanos Tsitsipas,Albert Ramos,6-3 7-6(6)
2019-10-21,Basel,Hard,R32,3,Filip Krajinovic,Laslo Djere,6-1 6-4
2019-10-21,Basel,Hard,R32,3,Fabio Fognini,Alexei Popyrin,6-2 6-4
2019-10-21,Basel,Hard,R32,3,David Goffin,Marin Cilic,6-4 6-4
2019-10-21,Basel,Hard,R32,3,Reilly Opelka,Christian Garin,7-6(5) 7-6(10)
2019-10-21,Basel,Hard,R32,3,Jan Lennard Struff,Miomir Kecmanovic,6-4 6-2
2019-10-21,Basel,Hard,R32,3,Taylor Fritz,Alexander Zverev,7-6(7) 6-4
2019-10-21,Vienna,Hard,R32,3,Dominic Thiem,Jo-Wilfried Tsonga,6-4 7-6(2)
2019-10-21,Vienna,Hard,R32,3,Fernando Verdasco,Nikoloz Basilashvili,4-6 6-2 6-1
2019-10-21,Vienna,Hard,R32,3,Pablo Carreno Busta,Denis Shapovalov,6-3 7-5
2019-10-21,Vienna,Hard,R32,3,Matteo Berrettini,Kyle Edmund,3-6 6-3 6-4
2019-10-21,Vienna,Hard,R32,3,Andrey Rublev,Alexander Bublik,6-1 6-7(3) 7-6(6)
2019-10-21,Vienna,Hard,R32,3,Aljaz Bedene,Guido Pella,6-4 6-4
2019-10-21,Vienna,Hard,R32,3,Gilles Simon,Feliciano Lopez,6-4 6-3
2019-10-21,Vienna,Hard,R32,3,Jannik Sinner,Philipp Kohlschreiber,6-3 6-4
2019-10-21,Vienna,Hard,R32,3,Diego Schwartzman,Pierre Hugues Herbert,6-4 6-4
2019-10-21,Vienna,Hard,R32,3,Sam Querrey,Adrian Mannarino,6-3 6-4
2019-10-21,Vienna,Hard,R32,3,Marton Fucsovics,Lorenzo Sonego,6-4 6-4
2019-10-21,Vienna,Hard,R32,3,Karen Khachanov,Hubert Hurkacz,6-4 7-6(3)
2019-10-14,Antwerp,Hard,F,3,Andy Murray,Stan Wawrinka,3-6 6-4 6-4
2019-10-14,Moscow,Hard,F,3,Andrey Rublev,Adrian Mannarino,6-4 6-0
2019-10-14,Stockholm,Hard,F,3,Denis Shapovalov,Filip Krajinovic,6-4 6-4
2019-10-14,Antwerp,Hard,SF,3,Stan Wawrinka,Jannik Sinner,6-3 6-2
2019-10-14,Antwerp,Hard,SF,3,Andy Murray,Ugo Humbert,3-6 7-5 6-2
2019-10-14,Moscow,Hard,SF,3,Andrey Rublev,Marin Cilic,7-5 6-4
2019-10-14,Stockholm,Hard,SF,3,Filip Krajinovic,Pablo Carreno Busta,4-6 6-3 6-3
2019-10-14,Antwerp,Hard,QF,3,Jannik Sinner,Frances Tiafoe,6-4 3-6 6-3
2019-10-14,Antwerp,Hard,QF,3,Stan Wawrinka,Gilles Simon,6-3 6-7(6) 6-2
2019-10-14,Antwerp,Hard,QF,3,Ugo Humbert,Guido Pella,5-7 6-4 6-4
2019-10-14,Moscow,Hard,QF,3,Marin Cilic,Jeremy Chardy,6-4 4-6 7-6(2)
2019-10-14,Moscow,Hard,QF,3,Adrian Mannarino,Dusan Lajovic,7-6(3) 6-1
2019-10-14,Stockholm,Hard,QF,3,Filip Krajinovic,Yoshihito Nishioka,6-3 6-4
2019-10-14,Stockholm,Hard,QF,3,Pablo Carreno Busta,Sam Querrey,4-6 6-1 6-4
2019-10-14,Antwerp,Hard,R16,3,Jannik Sinner,Gael Monfils,6-3 6-2
2019-10-14,Antwerp,Hard,R16,3,Frances Tiafoe,Jan Lennard Struff,6-3 6-4
2019-10-14,Antwerp,Hard,R16,3,Stan Wawrinka,Feliciano Lopez,6-7(4) 6-4 7-6(4)
2019-10-14,Antwerp,Hard,R16,3,Gilles Simon,Jo-Wilfried Tsonga,6-4 7-5
2019-10-14,Antwerp,Hard,R16,3,Andy Murray,Pablo Cuevas,6-4 6-3
2019-10-14,Antwerp,Hard,R16,3,Guido Pella,Soon Woo Kwon,7-5 7-5
2019-10-14,Antwerp,Hard,R16,3,Ugo Humbert,David Goffin,6-3 6-1
2019-10-14,Moscow,Hard,R16,3,Andrey Rublev,Egor Gerasimov,7-6(3) 6-7(6) 6-2
2019-10-14,Moscow,Hard,R16,3,Jeremy Chardy,Miomir Kecmanovic,6-3 6-4
2019-10-14,Moscow,Hard,R16,3,Karen Khachanov,Philipp Kohlschreiber,3-6 6-3 7-6(7)
